      id  bayes.universe.redshift  bayes.universe.redshift_err          bayes.sfh.sfr     bayes.sfh.sfr_err  bayes.stellar.m_star  bayes.stellar.m_star_err            bayes.IRAC1         bayes.IRAC1_err           bayes.IRAC2         bayes.IRAC2_err           bayes.IRAC3         bayes.IRAC3_err           bayes.IRAC4         bayes.IRAC4_err           bayes.g_prime       bayes.g_prime_err           bayes.i_prime       bayes.i_prime_err           bayes.r_prime       bayes.r_prime_err           bayes.u_prime       bayes.u_prime_err           bayes.z_prime       bayes.z_prime_err     best.chi_square  best.reduced_chi_square  best.agn.EBV  best.agn.beta  best.agn.delta  best.agn.disk_type  best.agn.emissivity  best.agn.fracAGN  best.agn.gamma  best.agn.law  best.agn.opening_angle  best.agn.psy  best.agn.r_ratio  best.agn.tau  best.agn.temperature  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.dust.alpha  best.dust.gamma  best.dust.qpah     best.dust.umean  best.dust.umin  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.agn.accretion_power  best.agn.disk_luminosity  best.agn.intrin_Lnu_2500A_30deg    best.agn.luminosity  best.agn.polar_dust_luminosity  best.agn.torus_dust_luminosity  best.agn.total_dust_luminosity    best.dust.luminosity          best.dust.mass  best.sfh.integrated           best.sfh.sfr    best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young             best.PSW             best.PMW              best.PLW            best.IRAC1            best.IRAC2            best.IRAC3            best.IRAC4           best.MIPS1              best.S11              best.L15            best.L18W            best.u_prime            best.g_prime            best.r_prime            best.i_prime            best.z_prime 
   980.0       0.2241379310344828       2.7755575615628907e-17     0.7266269167499939   0.21391329108950022     6815857399.066663         4313447674.558875     0.0793603127194124     0.00366543400239016   0.06874555581679312   0.0022279515446075185   0.04277794356990421   0.0016223737730426604   0.16095815815748182   0.0032228923662922684    0.013139514866332237   0.0011660846240597032     0.05594454573295152   0.0020891506326274766     0.03480225905755087   0.0024539231430110017   0.0027169671009154464   0.0003086050297244695     0.07642030675914194    0.003166503696226813  24.387473804130956       1.6258315869420636          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.1260608951618998                           1.0                          0.4                     0.4     6.376615786402873      0.7267609569172455                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0       10000.0                50.0            10000.0               0.0               100.0             5000.0        4392.475658442264               1.0                     0.008                                   10.0  11986.213950684418              2.035351427165801e+25                    0.14                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0  3.6078517144194317e+36   6.421249529713036e+37    8787611396.833557     0.8009823075406295      0.804946636249903      0.8013427133773066   6.594939151381161e+36   5.141280559077717e+35    8.285711531989974e+33      5.058423443757818e+35   4.480675508175059e+36   2.114263643206102e+36  4000435728.0334663      4000021460.0662203         414267.9672461327    4787175668.835351        4779576509.633581          7599159.201770258  1.4789492826436881e+53  2.2250624579185726e+51   1.4566986580645023e+53    13.65720646850451    6.863755790462224     2.717077914295529   0.08844025803349306  0.053528195037683635   0.04404536454585218   0.23419736795097246   0.2198364458061489   0.24045690373502346    0.2558943647365576  0.22698760472377624    0.003872032718900655    0.019514892822304397     0.04331597942521788     0.06481755780899394     0.08667199065290032 
  1046.0       1.1206896551724133       4.4408920985006257e-16     56.521594168583036    7.3720671370032695    24020340319.059086         14020174671.88531   0.038087714234868744   0.0018526704350426827   0.03577884470062821   0.0013142100118656533   0.02465552289835442   0.0005456156730236813  0.025012153499989535   0.0003195535622943017    0.000652943865819037  0.00039739272431444316    0.002443031625447358  0.00036113754548032197   0.0013052097074266191   0.0004655071204450074   0.0002754305532986821  0.00020998113054327712   0.0049916485015362635   0.0002025877523621925  19.969409360418428       1.6641174467015356          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0       1.678991960205289                           1.0                          0.4                     0.4     4.359797923521519      1.2699663042143259                            -0.25                                 0.0                                217.5                            35.0              1.0              0.0             2.5                 1.0             1.0        1000.0                50.0             1000.0             0.001              1000.0             1000.0       375.79132924094773               1.0                      0.05                                   10.0  5365.5843830196245             2.4817959858208603e+26                    1.16                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   1.731885151418774e+38   6.164862243198648e+39    37854840345.52619      53.42459205228751     52.970722169864565       53.42693356477938   2.361578458695945e+38   1.751661731554203e+37    5.499470342535778e+34     1.7461622612116673e+37  1.0347703023481035e+38  1.3268081563478414e+38  12675639130.402782      12634427663.267015         41211467.13576459    25179201297.93808       24686143346.611404           493057951.326678   5.548933435639627e+54  1.6159042677915122e+52    5.532774392961712e+54   12.978441482230943    15.51101539742732    10.972878938745485   0.03736214495675563   0.03701720644227172  0.025747560366793428  0.025615036693884142  0.13298086989280744  0.027466302075409805    0.1454156932755221  0.13856942249585957   0.0003884439256590929   0.0008800928428875822    0.001538746536895101   0.0024647674997093742    0.004883290728614416 
  1073.0       0.4482758620689654       1.1102230246251565e-16     17.369672973636415     1.477700484095918      6088028673.79199        1702520069.6254067    0.04587079720506957    0.002115805828066419   0.05369504796032294   0.0016496547656961436   0.03125828126474074   0.0014190711724515956    0.0750170565110027   0.0019569954967518194    0.002644448083527489   0.0009236913939359313    0.013503065380784942   0.0011006064857251867    0.008828509441210662   0.0012456966893382815     0.00071950852612854   0.0005899051823256038    0.017679508794714957    0.001272493489224586   36.84840987818645       2.4565606585457633          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.7148384394040697                           1.0                          0.6                     0.6     9.392598377684275      1.0984964275718547                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0             0.001              1000.0            10000.0        322.5757863454424               1.0                      0.05                                   10.0   8768.243984077837              8.565964250500693e+25                    0.49                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   5.418093777305356e+37   9.643115868763369e+38    9005400278.038315     17.574956591078976      16.70782849339875      17.505157474293654   7.319875417027459e+37   5.752333474761026e+36   1.5070881569523403e+34      5.737262593191502e+36   2.965823516373128e+37   4.354051900654331e+37  2926754122.8165545        2913273873.00477        13480249.811784774    6078646182.359749        5917074830.290601         161571352.06914756  1.8228170807138252e+54   4.694633548781288e+51    1.818122447165044e+54    21.32257481397032   13.464811798333923     6.167998086699783   0.04890773435934045   0.05291157654557275  0.033819159630974684    0.0615382464770126  0.22661028404889708   0.23726678432278225   0.24444974780185535   0.2499797265856854   0.0003450175556047958   0.0019190993438388739    0.007517331135582265    0.012658418269197622    0.017125768636682755 
  1084.0       0.8965517241379308       2.2204460492503126e-16      37.49110077341067    5.7713346076396075     9544066813.708357         7916048058.784185    0.03441131394229187   0.0015092660884128812  0.025290986175187408   0.0011242938001986185  0.029371357737734298   0.0004477875973284803   0.01619658262725336   0.0005372718379307835   0.0005924100647770864   0.0003948249989723558    0.003610512202184283  0.00034477022052907785   0.0014779787604758416   0.0003836978182275944  0.00019636520687665293  0.00025908283255105777    0.005624648222850742  0.00038251558161572037  25.885387100747955        1.725692473383197          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.7223840438833995                           1.0                          0.6                     0.6      9.39567700180088      1.1012124110751014                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0               100.0             1000.0              0.25              1000.0            10000.0       247.67330978670162               1.0                      0.05                                   10.0   6395.952115677152             1.8081775205028676e+26                     0.9                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   1.191053628823633e+38   2.119835613913935e+39   10613366325.352118     40.636334391042006      41.23684957024757       40.68782127274305  1.5550907319935384e+38  1.3311298823450614e+37    2.456002745416795e+34     1.3286738795996446e+37   5.451297837077334e+37   1.009960948285805e+38  3203272398.2678075       3171871380.072721        31401018.195086133    7410093990.149545        7034616732.551963          375477257.5975823   4.218674955858525e+54   8.902541038728165e+51    4.209772414819797e+54   14.760242709516481   12.096269917769586     6.823039348941849   0.03427718563934472   0.02491338030931144   0.02936033864812287  0.015959658752250142  0.22626693998041153   0.05057978382714868    0.1519133158921812  0.17288223462598024   3.122785428012222e-05  0.00034184793102549096   0.0012594953113812687    0.003440823243058038   0.0055982503880531815 
  1087.0       0.4482758620689655                          0.0     1.3016050189146515    0.5034294965600528     45543407103.40365        2277170355.1701827    0.07989467928485339   0.0009060707072367851   0.07018875562044481   0.0016142275057388104  0.047914727508552246   0.0010745123357224341   0.05939677764877955    0.002687803712838156   0.0024013519270908823   0.0003136189396771026    0.023045231873938286   0.0033339981821396913    0.012744044560868051   0.0018405595454697111   0.0004933598456029385   4.985276912160534e-05     0.03386894942182809    0.004657262984491567   44.95831093382696        2.997220728921797          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.6574989647512166                           1.0                          0.4                     0.4     4.326860830117585       1.263604438689634                            -0.25                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0             0.001              1000.0              100.0        796.8791112878899               1.0                     0.008                                   10.0   8278.094792382575              1.007121537562925e+26                    0.56                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0    3.85997936678935e+37   6.869985979367401e+38    72468050854.59993     1.7459518093025606     1.2592231764120225      1.7661588105904236   7.124743295718751e+37  1.2004965893843288e+36     9.32223247044256e+34     1.1072742646799033e+36   6.660251329918665e+37   4.644919658000862e+36   27810912192.97503       27809993865.55695          918327.418082235    44657138661.69416        44640395400.93709          16743260.75707062  3.3949688807437186e+53  2.0612441194352941e+52   3.1888444688001895e+53   11.987216437136574    7.860445908953488     3.733607934399792   0.09001504791201688   0.06833312219586048   0.05660728932387313   0.03972288012271194   0.1171188853134535   0.12680155772464027   0.13325936945413444  0.13129834095305973   0.0004244113252038633   0.0018150283641494098    0.009573352031017423    0.021577680492910065    0.032415237043527514 
  1090.0       0.8965517241379305        4.577566798522234e-16     24.727123888428622     7.278015595310721      5463329725.18667         3982957470.487487    0.01980783746865009   0.0017902571499885701  0.014426949577808929    0.001293227390469635  0.017103035673202736    0.001184071221168065  0.010556694724512778    0.001563275676376117   0.0007056249073585648  0.00017593856857526803    0.003209335329160362   0.0004355657722026284   0.0015896888804643738   0.0003501029866015391  0.00016682433119740253    7.49537535721988e-05    0.004456879045651415   0.0004221174305833481  28.879741692389917       2.0628386923135653          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0       1.156290955849092                           1.0                          0.4                     0.4     6.368566724113451      0.7365224711849423                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0              0.25               100.0              100.0        563.9615534605133               1.0                      0.05                                   10.0   6218.326465823857             1.9088337735556565e+26                    0.94                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   7.772282717362118e+37  1.3833098113260265e+39    7246633047.720816      28.09161505177942     18.156712497524815       29.39661503120804  1.0461699742573854e+38    9.32750872303015e+36    1.805897116825029e+34        9.3094497518619e+36  3.2887230217429125e+37    7.17297672083094e+37   2442494705.614289       2419397121.897683        23097583.716605857    4804138387.587162        4533269775.511048         270868612.07611394  2.9519283785301676e+54   6.789498510740476e+51   2.9451388800194273e+54    8.772097246324927    7.411103993486116     4.254409291391954  0.021324735029283264  0.016012344588588086  0.016212224207027188  0.010935160318540449   0.1330372440319594  0.026936066802881346   0.09233306195191149  0.10411254576097421  0.00014564493984959464   0.0007327414630446927   0.0017034501306616736    0.003139961285860753    0.004410303448534477 
  1124.0       0.6724137931034481       2.2204460492503126e-16     15.375114239889957    1.8014042243742279     5651666893.264738         3077933653.670366   0.038848166076943816   0.0012799822362002037   0.02592942598982595  0.00046824357492902113  0.030676515064042138  0.00020036457224512522   0.01904238849519432  0.00012605075796147454   0.0020610190323919106   0.0001257368563211118    0.009963077837173253  0.00017009841153794113    0.005282385345874349  0.00014364126864785032   0.0005791727615443438   3.785953124333563e-05     0.01235190212627597  0.00041527400254626673    8.37488443361524       0.6979070361346033          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.1526546016999337                           1.0                          0.4                     0.4     6.364522707643125      0.7352988372398921                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0               100.0             1000.0              0.25               100.0             1000.0        288.5528285617714               1.0                      0.05                                   10.0   8145.514067900267             1.0511469843949092e+26                    0.58                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   4.896332160390945e+37   8.714485259072939e+38    6370326638.068435     15.971213689219448     22.570238163070467      16.403855259032806   6.817956978485039e+37   5.274168875026188e+36   1.1694820768965839e+34      5.262474054257222e+36  2.7864202237742896e+37    4.03153675471075e+37  1990511912.3184845      1977718745.2406688         12793167.07781551    4379814751.148415        4228569340.237435         151245410.91098017   1.669943017525326e+54   4.031535719381711e+51    1.665911481805944e+54   14.274448264631566    9.465313566206135     4.543832222243178   0.03412877003013984  0.025205829183625763  0.028446380466630353   0.02227893022947069  0.13490653734332927   0.13036920897743828   0.14875164439677752  0.14799948909643648   0.0008194785939923822   0.0026818647855335596     0.00685941879430017    0.010688989409414025    0.012723513567572646 
  1169.0      0.44827586206896547       5.5511151231257815e-17      6.867695014722626    0.7951468784367257    2917423184.6115446        1381973007.5847278   0.017947036975598813   0.0007070605360749643   0.02118697173001452   0.0003809243514046108  0.012447983099159409    0.000441115307465353   0.02959250416459536   0.0006643718942049786   0.0002309589382177766  0.00015785635690199646   0.0025657720482274407  0.00019627601150884854   0.0012274121665045946   0.0002619621422269443  4.5405931350791244e-05    7.92686037638005e-05     0.00414335917713449   0.0003094151337935116   44.98208350859495        3.460160269891919          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0       2.818676128400651                           1.0                          1.0                     1.0    15.211698097641687        1.81826950319781                             -1.0                                 0.0                                217.5                            35.0              1.0              0.0             2.5                 1.0             1.0        1000.0                50.0             1000.0             0.001              1000.0             1000.0       375.79132924094773               1.0                      0.05                                   10.0   8623.910941908433              8.990220066030892e+25                    0.51                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   2.205480748168489e+37   7.850685122709824e+38    4620797231.362174      6.521337952784126      6.465935772324357       6.521623772360722  2.8826895329586124e+37  2.1381872451630394e+36    6.712995511484432e+33      2.131474249651555e+36  1.2631049832841274e+37   1.619584549674485e+37  1547267341.9010572      1542236813.9288576         5030527.972199461   3073529899.5699906       3013344179.7097116          60185719.86027881   6.773373239030676e+53  1.9724732421542987e+51    6.753648506609132e+53    10.40994818363333    7.459314419119844    3.7403084517607645   0.02021671247074735  0.019743304786724234  0.015033380397878448  0.020228312828266592  0.08011769498610465   0.08679964695111586   0.09059383802977013  0.09082607515480796   5.458011930256821e-06  0.00011034256463489038   0.0008756786147011168    0.002241282450370258    0.003915809535870237 
  1170.0       1.3448275862068966                          0.0      67.70745234790888     51.21762573646972     90683502814.15149         92744570580.41293   0.031983099967882254   0.0013832964504820052  0.035244423405331814    0.002249348749276875  0.026982387154711893   0.0016422000677897477  0.029178224666698425   0.0015203162273540406  0.00011835278264569559   3.538286803651848e-05   0.0010679470309153203   0.0002833985781367761   0.0004352929250302167   9.152334335599385e-05  2.2950635445146953e-05  2.0489111566733923e-05   0.0025944800391954734  0.00039251892183989355   31.08726164934519        2.220518689238942          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.7245174405311878                           1.0                          0.6                     0.6     9.398314746621242      1.1017474051292666                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0              0.25               100.0              100.0        563.9615534605133               1.0                      0.05                                   10.0   4739.457630068166             3.0270766256372987e+26                    1.36                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0  3.0321652831538028e+38    5.39664360944964e+39   27178585819.522434     105.35794560950002      68.09697214757952      110.25236398308265   3.923673275564118e+38   3.498293547386832e+37   6.7730392097464055e+34      3.491520508177086e+37  1.2334395890404752e+38  2.6902336865236427e+38    9160606247.49667       9073978477.450714         86627770.04595491   18017979742.601444       17002083702.240877         1015896040.3605654  1.1071243464466477e+55   2.546409715112002e+52   1.1045779367315358e+55   14.442270603914741   16.514004217665374    11.296476374312741    0.0322058393348317   0.03769310113485814   0.02671063373259606  0.028349918117848247  0.10639478764399214  0.019922750913508556    0.1566406360435835  0.16034880701912677   2.724136973026202e-06   8.682826969411746e-05   0.0004849520666670924    0.001283347958798695   0.0027066471558392226 
  1182.0       0.8965517241379309       1.1102230246251562e-16      32.96047117387702     8.022166243615109     18622591172.87804         8144343291.545199    0.04438228127255199   0.0012855237601494985   0.03201839244297128   0.0009492597037684552   0.03198739507811054   0.0006935316729053285   0.01916272201814492   0.0006348248995460196    0.001065810936183705  0.00020939657846143995    0.006848542650968138   0.0001861232649102643   0.0027371633704856156   0.0003543557042838155  0.00021875989292650486   4.690763761920587e-05    0.010633232872108229   0.0006268489132151763  19.355684859083702        1.612973738256975          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0       1.147040062799988                           1.0                          0.4                     0.4      6.36314921778335      0.7334442662367341                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0               0.0               100.0             1000.0        376.2205010919255               1.0                      0.05                                   10.0   6262.011557653959              1.883559866971527e+26                    0.93                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0  1.0610964273566405e+38   1.888537965103268e+39    25076545651.45793     34.936160298901235      34.87401305908162       34.93550172339764   1.549719019705909e+38  1.1454784026810001e+37    3.625184541041405e+34     1.1418532181399588e+37   6.821071591897818e+37   8.676118605161271e+37   8400533463.838941       8373586273.177951        26947190.660989728   16676012241.771048       16353604361.046005          322407880.7250423  3.6286316518633726e+54  1.0623197283060245e+52   3.6180084545803124e+54   12.256860103643177     10.2758945755409     5.873438996378187   0.04451336973241548  0.033098440701791826     0.030990667974321  0.020215925401643443  0.18806927969178597  0.041915879864496956    0.1300776178486423  0.14651023192905116   0.0002040549590598998   0.0010383903646459598    0.002689997518329081    0.006396791796506258    0.010226095256211149 
  1258.0       0.8965517241379324       1.3322676295501859e-15      3.065411831959844    1.8681997922133218    160858210183.77182         8042910509.188591    0.16296052846885245   0.0017678445481802245   0.11640062300708041   0.0012443936169911599   0.09071995267685487   0.0005060054436205107   0.05727627602040746    0.000476400586492357   0.0007757142556332656    4.19750790244534e-05    0.021293605901467026   8.130054074313465e-05    0.004506877977614377   5.139148550522456e-05   9.947012114944523e-05  1.0821286554812246e-05     0.04398357586265511   0.0003162927900156265  37.189051886046386        3.099087657170532          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0       1.123356986215605                           1.0                          0.4                     0.4     6.266059208210562      0.7277885847380977                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0             0.001               100.0              100.0        796.8909930062277               1.0                     0.008                                   10.0     6350.8176901686              1.833230947161585e+26                    0.91                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   1.005145103793102e+38  1.7889558762155025e+39   257317678540.63757      5.164639158649373      4.471217049414296       5.398929595081002  2.5046524257673087e+38  3.6464967213438843e+36   3.2953821413240184e+35     3.3169585072114826e+36  2.3639971871211016e+38  1.4065523864620702e+37   98752177682.64304       98749323256.12848        2854426.5145654264   158565500858.12964       158514365988.55838          51134869.57125609  1.0280055572340637e+54   7.259775891796244e+52    9.554077983161014e+53   12.166223497892949   10.045819533406991     5.691697899419404   0.16222910756908787   0.11642718528394609    0.0907758829014596   0.05765750122852884   0.1926505940389671   0.06581374648067514    0.1394608671475069  0.15323579888607416  0.00010627980617522513    0.000786287519989234    0.004392778506349242    0.020334303399075063     0.04278647877133426 
  1293.0       1.3448275862068912       5.1118506908404346e-15      3.402701510805946    2.2762625117590134    188862124153.87378          9443106207.69369   0.052972778016235095  0.00038884452101086103   0.04464445845051663   0.0003274329793566002   0.03259041798422036  0.00022084331526699377   0.02852906072563346   8.414032425436634e-05   0.0003771259650865232   9.336388674594015e-06   0.0048157408428474305   1.776877278509758e-05   0.0017291308466857516   1.890252928575268e-05   2.936547425204292e-05   2.198954205103885e-06    0.015361759814779573   7.543023989255332e-05   32.34428955766509       3.5938099508516768          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.1475761456687525                           1.0                          0.4                     0.4     6.319144459744849      0.7307347283259384                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0               100.0             1000.0             0.001              1000.0              100.0        796.6977839450037               1.0                    0.0001                                   10.0   5037.165067335422               2.75182218305609e+26                    1.26                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   1.983615525896127e+38  3.5304361905687806e+39    321076990375.1518      4.524577428280592      5.579114974462535       4.599611044902675   3.403388122524912e+38   5.368388424920718e+36    5.964404424911199e+35      4.771947982429598e+36   3.271685772168816e+38  1.3170235035609564e+37  132883343275.04721      132881286938.56682        2056336.4804029174   188193647050.25885       188149707326.13593          43939724.12294175  1.4616128817181884e+54  1.4413051956589802e+53   1.3174823621522903e+54   11.378092416689189   12.250219845350466     8.008472094316865  0.052308682478616114   0.04241324219422739    0.0315286142325994  0.027074870252300397  0.10125276104106097  0.023139891443721326    0.1349578044414323  0.12975071947305372   4.338943865335946e-05    0.000480579904747027   0.0021421353380938085    0.005798400860702937    0.019383969457489224 
  1328.0       0.8965517241379309       1.1102230246251562e-16      46.60927804477611     25.76928328670729     52706578709.63139          50970754964.0248   0.058475519804515125    0.005193367915128052   0.04292346711717997   0.0024604030790450586   0.04537985228386462   0.0018994662777025461  0.026071842896151397    0.001361419876895051   0.0017023704662018865   9.814121286101571e-05    0.011033931700424965   0.0017632774327599556     0.00423949987210321  0.00023323020764914103   0.0004203475753027489    0.000107627933098922    0.016472421380712293    0.002776972555852957   32.28991465362665       2.6908262211355543          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.1494476554324846                           1.0                          0.4                     0.4     6.364142200407963      0.7342549846162051                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0               0.0               100.0             5000.0       328.56480247142184               1.0                      0.05                                   10.0   6048.221278728737             2.0106410680558084e+26                    0.98                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0  1.8521707381921865e+38   3.296490937815238e+39    33667016169.96083      62.92935355529431      60.39670883270511       62.70220099204813  2.6420133828083686e+38    2.06005099771535e+37   5.5237848432235745e+34     2.0545272128721263e+37  1.0826439154871742e+38  1.5593694673211948e+38  10983476886.968725      10935184318.331581        48292568.637142755   22683539380.197186       22104809841.708813          578729538.4883764    6.52772657402315e+54  1.7068686826206157e+52    6.510657887196945e+54   19.075511952354447   16.626873889315686     9.707720885648026   0.06173929403926321   0.04836086045976523  0.036565813267057205   0.03303050379516712   0.2754003618131517   0.05645839292793385   0.20769010169147703  0.22797491460672636  0.00027081233749957483   0.0014767471030629172    0.003858284199752347    0.008526241716770942     0.01406260073605781 
  1380.0       1.1206896551724141        4.440892098500626e-16      46.82140634190333     24.33782681037535     49411596380.87028        39288827426.397285   0.037651088628329166    0.001561508658195075  0.030965627935252354    0.001202346552596009   0.02256637032114569   0.0015723422688820542  0.023835206128528012  0.00024050811073697724   0.0008987831549601493  0.00015245069736619492    0.005818753661588095   0.0003401252319964109   0.0025578214321289095   0.0003792646702350503   0.0001741536382494216    5.99786449668981e-05      0.0130206414714541   0.0004270890354952891  12.391821505272443       1.2391821505272442          0.03           -0.5           -0.36                 1.0                  1.6               0.0             4.0           0.0                   100.0          50.1              60.0           1.0                 100.0      1.1454491208742976                           1.0                          0.4                     0.4     6.378867526581944       0.733270857355717                             -1.0                                 0.0                                217.5                            35.0              3.0              1.0             2.5    1.99999980000002             1.0        1000.0                50.0             1000.0               0.0               100.0             1000.0       374.31782337418105               1.0                     0.008                                   10.0   5653.280250593578             2.2698874737238088e+26                    1.08                       0.0                       0.0                              0.0                    0.0                             0.0                             0.0                             0.0   2.198216834942718e+38  3.9123833058794695e+39    42487678515.86435     59.193015177994404     59.087717902093466       59.19189934072304   3.162593331398717e+38  3.7583373573379515e+37    2.079806578910308e+35     3.7375392915488484e+37  1.6006594112570123e+38  1.5619339201417046e+38   13976018857.65672       13945426159.10928        30592698.547438554   28511659660.823154       27950333363.347847          561326297.4753081  1.0840309354660863e+55   7.716151817688798e+52   1.0763147836483975e+55   18.155974698151073   17.141891499862815    10.416856167186658   0.03720117466626099     0.030084702551136   0.02161336423698279   0.02363690266472948  0.21866857277741625   0.03677316679703934   0.20888653748840724  0.20936149431644127  0.00017762122216297507   0.0010325208478038938   0.0029044688422809836    0.006615617991508304    0.013573736507965842 
